velocity_24h,structuring_count_24h,std_dev_24h,amount,is_smurf
1,0,0.0,4969.4,0
1,0,0.0,762.1,0
2,0,2447.756189094412,4223.75,0
3,0,1731.406925682117,2570.67,0
1,0,0.0,3679.77,0
2,0,2229.634960301798,526.59,0
1,0,0.0,3570.61,0
2,0,852.5727882122443,2364.89,0
1,0,0.0,1646.72,0
2,0,1817.6745495825155,4217.3,0
2,0,933.6001542684108,2896.99,0
1,0,0.0,3245.36,0
2,0,1257.3843493737306,1467.15,0
1,0,0.0,4707.18,0
2,0,2096.4867534043715,1742.3,0
1,0,0.0,3751.58,0
1,0,0.0,1267.12,0
1,0,0.0,1118.75,0
1,0,0.0,4296.05,0
1,0,0.0,274.82,0
2,0,480.42248927376414,954.24,0
1,0,0.0,964.02,0
2,0,1110.185930734127,2534.06,0
1,0,0.0,1522.66,0
1,0,0.0,2197.64,0
1,0,0.0,3522.16,0
2,0,136.96658351583412,3328.46,0
1,0,0.0,3497.81,0
2,0,1667.4214296481857,1139.72,0
1,0,0.0,3047.06,0
1,0,0.0,3648.18,0
1,0,0.0,4292.26,0
2,0,2987.066531105392,67.91,0
1,0,0.0,242.72,0
2,0,3349.4375432600623,4979.54,0
1,0,0.0,2199.56,0
1,0,0.0,2800.26,0
2,0,1418.7956143151841,793.78,0
1,0,0.0,446.72,0
2,0,3080.666255731055,4803.44,0
1,0,0.0,2705.18,0
2,0,797.9275761621476,1576.74,0
1,0,0.0,3554.6,0
2,0,1895.109813190254,874.51,0
2,0,1556.7875026637387,3076.14,0
1,0,0.0,1658.87,0
1,0,0.0,927.92,0
2,0,642.4277239114141,1836.45,0
1,0,0.0,2822.86,0
1,0,0.0,3221.8,0
1,0,0.0,4574.54,0
1,0,0.0,2354.43,0
2,0,888.7130157986887,3611.26,0
1,0,0.0,4910.42,0
2,0,3063.4694188125986,578.02,0
3,0,2416.192113560785,4598.05,0
2,0,2130.0318991038607,1585.73,0
1,0,0.0,4036.34,0
1,0,0.0,1471.83,0
1,0,0.0,4336.69,0
1,0,0.0,1079.99,0
1,0,0.0,408.68,0
1,0,0.0,2931.81,0
1,0,0.0,4345.9,0
1,0,0.0,1197.04,0
1,0,0.0,3939.69,0
2,0,183.69219961664146,4199.47,0
1,0,0.0,1118.52,0
1,0,0.0,3527.66,0
2,0,815.7395959802366,2374.03,0
1,0,0.0,506.73,0
2,0,1486.6354389022213,2609.15,0
1,0,0.0,1780.53,0
1,0,0.0,4129.75,0
1,0,0.0,2085.1,0
1,0,0.0,301.3,0
2,0,2386.9803612514283,3677.0,0
1,0,0.0,3340.91,0
1,0,0.0,4384.02,0
1,0,0.0,239.14,0
2,0,1960.891957044039,3012.26,0
3,0,1530.0141636926112,2746.05,0
2,0,1629.4427244306564,441.67,0
1,0,0.0,1830.57,0
1,0,0.0,4442.19,0
1,0,0.0,1058.02,0
2,0,1249.691027594421,2825.35,0
1,0,0.0,2603.8,0
1,0,0.0,4801.78,0
1,0,0.0,678.02,0
1,0,0.0,556.7,0
1,0,0.0,3309.08,0
2,0,138.38786814601923,3504.79,0
1,0,0.0,4590.22,0
1,0,0.0,3852.47,0
1,0,0.0,3872.74,0
1,0,0.0,4353.99,0
1,0,0.0,284.46,0
2,0,1211.4789771391,1997.75,0
1,0,0.0,267.39,0
1,0,0.0,2281.98,0
1,0,0.0,3243.99,0
2,0,581.5882564581236,4066.48,0
1,0,0.0,2877.02,0
1,0,0.0,4717.85,0
1,0,0.0,2025.07,0
1,0,0.0,2431.88,0
1,0,0.0,3248.91,0
1,0,0.0,3807.47,0
1,0,0.0,4020.29,0
2,0,1309.1587078922096,2168.86,0
1,0,0.0,2542.3,0
1,0,0.0,139.19,0
2,0,576.5112297692041,954.5,0
1,0,0.0,2570.2,0
1,0,0.0,2834.5,0
2,0,50.72076941451107,2906.23,0
1,0,0.0,1710.48,0
1,0,0.0,2888.82,0
1,0,0.0,4729.9,0
2,0,1284.7564528734617,2912.98,0
2,0,892.1778390265026,1651.25,0
1,0,0.0,2236.72,0
1,0,0.0,3553.45,0
2,0,1798.2149709642613,1010.39,0
1,0,0.0,412.79,0
1,0,0.0,1413.02,0
2,0,2026.780166915001,4279.32,0
3,0,1534.5036954338038,3796.09,0
1,0,0.0,4158.52,0
1,0,0.0,859.67,0
2,0,1482.0392448245088,2955.59,0
3,0,1385.7275371563248,3478.0,0
1,0,0.0,3263.63,0
1,0,0.0,1280.96,0
1,0,0.0,4285.75,0
1,0,0.0,4093.67,0
1,0,0.0,3238.86,0
1,0,0.0,115.0,0
1,0,0.0,2579.15,0
1,0,0.0,761.5,0
1,0,0.0,1149.12,0
2,0,166.44586522350133,913.73,0
1,0,0.0,1927.53,0
1,0,0.0,3384.81,0
2,0,982.4541617805892,4774.21,0
1,0,0.0,639.83,0
1,0,0.0,1698.64,0
2,0,591.7281677003386,861.81,0
1,0,0.0,625.84,0
1,0,0.0,4915.2,0
1,0,0.0,2732.29,0
2,0,337.28286355817147,3209.28,0
2,0,71.96932818916663,3311.06,0
1,0,0.0,4833.28,0
1,0,0.0,4982.05,0
1,0,0.0,272.89,0
1,0,0.0,4115.82,0
1,0,0.0,609.21,0
1,0,0.0,4724.24,0
1,0,0.0,605.73,0
1,0,0.0,4715.21,0
2,0,1515.351045286207,2572.18,0
1,0,0.0,1573.37,0
1,0,0.0,1844.65,0
1,0,0.0,3512.72,0
1,0,0.0,4693.23,0
2,0,1023.0562331563204,3246.41,0
3,0,774.2775146763162,3491.75,0
1,0,0.0,932.53,0
2,0,547.3289329096352,158.49,0
1,0,0.0,1324.71,0
2,0,173.50279089974325,1079.34,0
2,0,238.50004622641075,1416.63,0
1,0,0.0,1037.44,0
2,0,550.3270656618662,259.16,0
3,0,532.6236409823857,18.4,0
4,0,1537.6193952855608,3388.01,0
3,0,1767.233343364707,2627.13,0
1,0,0.0,3679.55,0
2,0,1307.0798139555213,1831.06,0
1,0,0.0,3924.19,0
1,0,0.0,2878.5,0
2,0,387.2328865811891,2330.87,0
1,0,0.0,3713.27,0
1,0,0.0,4794.94,0
1,0,0.0,3454.84,0
1,0,0.0,1929.81,0
1,0,0.0,4080.99,0
1,0,0.0,297.72,0
2,0,192.12798351619676,569.43,0
1,0,0.0,4316.59,0
2,0,506.4157345501818,3600.41,0
1,0,0.0,1949.36,0
1,0,0.0,1867.44,0
1,0,0.0,4325.08,0
1,0,0.0,2889.82,0
2,0,1236.0014403106497,1141.85,0
1,0,0.0,996.65,0
1,0,0.0,1351.7,0
2,0,1.7606958851545098,1354.19,0
1,0,0.0,4786.34,0
1,0,0.0,2282.48,0
1,0,0.0,2899.33,0
1,0,0.0,4974.84,0
1,0,0.0,2655.53,0
2,0,778.1285862889246,1555.09,0
2,0,656.3860117720363,626.82,0
2,0,496.7354427157377,1329.31,0
1,0,0.0,3250.72,0
2,0,1140.2662532058025,1638.14,0
3,0,1090.1248024576512,1173.68,0
1,0,0.0,3825.65,0
1,0,0.0,522.05,0
1,0,0.0,3164.9,0
1,0,0.0,2506.07,0
2,0,1110.8718243118778,4077.08,0
2,0,95.04222245928375,3942.67,0
1,0,0.0,201.79,0
1,0,0.0,1575.82,0
1,0,0.0,3419.05,0
1,0,0.0,4102.67,0
1,0,0.0,558.96,0
1,0,0.0,3933.0,0
1,0,0.0,2018.14,0
1,0,0.0,2516.74,0
1,0,0.0,2308.36,0
1,0,0.0,859.43,0
1,0,0.0,4510.45,0
1,0,0.0,1060.19,0
1,0,0.0,2646.81,0
1,0,0.0,4050.38,0
2,0,2483.2175941709174,538.58,0
1,0,0.0,993.22,0
2,0,1977.5655349444175,3789.92,0
1,0,0.0,4415.93,0
1,0,0.0,4304.55,0
1,0,0.0,99.52,0
1,0,0.0,4610.01,0
1,0,0.0,2630.46,0
2,0,1569.282079487305,4849.76,0
1,0,0.0,1508.79,0
1,0,0.0,850.47,0
2,0,838.3599419103944,2036.09,0
2,0,162.7194124866484,2266.21,0
2,0,1610.9801663738754,4544.48,0
1,0,0.0,1445.76,0
1,0,0.0,4792.14,0
1,0,0.0,3663.7,0
2,0,809.2695689323799,2519.22,0
1,0,0.0,3603.78,0
1,0,0.0,1590.43,0
1,0,0.0,2278.02,0
1,0,0.0,4091.13,0
1,0,0.0,1155.53,0
2,0,1719.8533974731683,3587.77,0
3,0,1699.1193249837793,316.37,0
4,0,1405.3289054494207,1238.1,0
1,0,0.0,1400.76,0
1,0,0.0,1648.45,0
1,0,0.0,522.1,0
1,0,0.0,3533.92,0
2,0,1873.5642695675,884.3,0
1,0,0.0,4055.57,0
1,0,0.0,1229.38,0
1,0,0.0,1240.8,0
1,0,0.0,2613.57,0
1,0,0.0,3926.72,0
2,0,2490.019961405932,405.3,0
1,0,0.0,2614.95,0
1,0,0.0,2544.36,0
1,0,0.0,4072.77,0
1,0,0.0,3166.11,0
2,0,901.6459988265901,4441.23,0
1,0,0.0,4777.98,0
1,0,0.0,1601.81,0
2,0,1371.6033077387938,3541.55,0
3,0,1138.8161348230597,3605.49,0
1,0,0.0,3753.72,0
2,0,2615.5172729309206,54.82,0
1,0,0.0,3002.99,0
1,0,0.0,2014.51,0
1,0,0.0,4963.99,0
1,0,0.0,600.33,0
1,0,0.0,88.48,0
2,0,3035.4467770741758,4381.25,0
3,0,2613.8077060679116,4818.48,0
3,0,1321.9425599851152,2341.72,0
2,0,423.231692811396,1743.18,0
1,0,0.0,3654.6,0
1,0,0.0,4741.25,0
1,0,0.0,2049.14,0
1,0,0.0,2659.46,0
1,0,0.0,1735.33,0
1,0,0.0,2650.35,0
1,0,0.0,2286.34,0
1,0,0.0,2874.12,0
1,0,0.0,303.28,0
2,0,2715.7143038250547,4143.88,0
1,0,0.0,158.22,0
1,0,0.0,139.06,0
1,0,0.0,2627.8,0
1,0,0.0,3599.4,0
1,0,0.0,3133.01,0
2,0,707.0714258474884,2133.06,0
1,0,0.0,971.2,0
2,0,783.6298770465557,2079.42,0
3,0,554.125505849833,1518.13,0
2,0,912.1677477306464,228.13,0
2,0,2339.597135844118,3536.82,0
2,0,1602.190829083727,1270.98,0
1,0,0.0,947.59,0
1,0,0.0,2135.38,0
2,0,1421.0795692184165,125.67,0
1,0,0.0,1713.13,0
2,0,1014.4153882902211,278.53,0
1,0,0.0,4038.02,0
1,0,0.0,4366.54,0
1,0,0.0,1092.01,0
1,0,0.0,1877.23,0
1,0,0.0,3354.46,0
2,0,370.361318782078,2830.69,0
3,0,1310.3680611314264,868.74,0
1,0,0.0,681.66,0
1,0,0.0,3714.23,0
1,0,0.0,2000.54,0
2,0,117.59185771132299,2166.84,0
1,0,0.0,3724.26,0
2,0,657.4466719438166,2794.49,0
1,0,0.0,2994.76,0
2,0,513.4514470229878,2268.63,0
2,0,819.3529116320999,3427.37,0
2,0,99.72326935073862,3286.34,0
1,0,0.0,3412.91,0
1,0,0.0,4244.39,0
1,0,0.0,347.98,0
1,0,0.0,1670.24,0
1,0,0.0,1314.12,0
1,0,0.0,2769.95,0
1,0,0.0,3683.89,0
1,0,0.0,1512.99,0
1,0,0.0,195.44,0
1,0,0.0,4218.84,0
1,0,0.0,1494.49,0
1,0,0.0,1334.36,0
1,0,0.0,4762.16,0
1,0,0.0,4545.88,0
1,0,0.0,4085.57,0
1,0,0.0,1568.64,0
2,0,1067.5827471676378,58.85,0
1,0,0.0,1096.86,0
1,0,0.0,3196.81,0
2,0,1454.6459281213417,1139.63,0
1,0,0.0,4559.13,0
2,0,251.9987146792619,4915.51,0
1,0,0.0,464.12,0
1,0,0.0,4373.92,0
1,0,0.0,2842.62,0
1,0,0.0,24.67,0
1,0,0.0,149.1,0
2,0,1809.2387656829599,2707.75,0
2,0,1801.4888753611554,160.06,0
1,0,0.0,1432.15,0
1,0,0.0,4629.72,0
1,0,0.0,2784.64,0
1,0,0.0,2022.4,0
1,0,0.0,406.4,0
1,0,0.0,2246.17,0
1,0,0.0,3661.84,0
1,0,0.0,340.16,0
1,0,0.0,3958.86,0
1,0,0.0,3031.33,0
1,0,0.0,2869.43,0
2,0,1154.2811096089201,4501.83,0
1,0,0.0,1713.81,0
1,0,0.0,62.96,0
1,0,0.0,923.24,0
2,0,992.8486314640314,2327.34,0
3,0,1013.6514115480397,358.86,0
3,0,987.5251039509494,1482.5,0
1,0,0.0,1905.99,0
1,0,0.0,226.43,0
2,0,1470.0820691546442,2305.44,0
1,0,0.0,29.19,0
1,0,0.0,656.12,0
2,0,1892.4086652861215,3332.39,0
1,0,0.0,3352.99,0
2,0,2153.776544816105,307.09,0
1,0,0.0,2724.72,0
1,0,0.0,3416.54,0
2,0,985.926056076215,2022.23,0
2,0,778.6801295782499,921.01,0
2,0,1933.0319498652887,3654.73,0
1,0,0.0,492.79,0
1,0,0.0,878.83,0
2,0,394.62922351240036,1436.92,0
1,0,0.0,764.2,0
1,0,0.0,4257.78,0
2,0,1660.675630955666,1909.23,0
1,0,0.0,139.25,0
2,0,2003.7567701195671,2972.99,0
1,0,0.0,2841.88,0
1,0,0.0,4272.37,0
2,0,503.8913633413454,3559.76,0
1,0,0.0,4305.28,0
1,0,0.0,573.51,0
1,0,0.0,2752.28,0
1,0,0.0,4858.38,0
1,0,0.0,2361.94,0
1,0,0.0,2564.73,0
1,0,0.0,3955.2,0
1,0,0.0,692.77,0
2,0,244.7791544433472,1038.94,0
1,0,0.0,1494.6,0
2,0,116.63726355672088,1329.65,0
2,0,414.569634741861,743.36,0
3,0,511.64292636564414,1762.82,0
1,0,0.0,1208.0,0
1,0,0.0,1795.45,0
1,0,0.0,4939.01,0
2,0,394.5585128342815,4381.02,0
1,0,0.0,4128.49,0
1,0,0.0,1918.14,0
1,0,0.0,3942.02,0
2,0,1909.2731620174206,1241.9,0
1,0,0.0,2199.13,0
1,0,0.0,1417.28,0
1,0,0.0,3272.15,0
1,0,0.0,1989.15,0
1,0,0.0,979.99,0
1,0,0.0,2333.07,0
2,0,1371.6598762812887,393.25,0
1,0,0.0,2613.5,0
2,0,1613.2782634127318,331.98,0
2,0,29.88940364075535,374.25,0
1,0,0.0,1963.51,0
1,0,0.0,2538.77,0
1,0,0.0,4227.32,0
1,0,0.0,1073.71,0
1,0,0.0,3174.81,0
1,0,0.0,550.2,0
2,0,347.2247849016542,59.15,0
1,0,0.0,2067.82,0
1,0,0.0,933.24,0
1,0,0.0,1011.37,0
1,0,0.0,3223.58,0
1,0,0.0,1420.61,0
1,0,0.0,1801.23,0
1,0,0.0,2017.7,0
1,0,0.0,4578.61,0
1,0,0.0,4777.11,0
1,0,0.0,2869.29,0
1,0,0.0,2860.01,0
1,0,0.0,2699.1,0
1,0,0.0,657.99,0
1,0,0.0,3501.08,0
1,0,0.0,4469.82,0
2,0,1540.1704933058545,2291.69,0
1,0,0.0,843.4,0
2,0,795.7001898014101,1968.69,0
1,0,0.0,533.37,0
2,0,683.1500034399472,1499.49,0
1,0,0.0,4774.25,0
2,0,1150.2081745492856,3147.61,0
1,0,0.0,1566.85,0
1,0,0.0,1052.44,0
2,0,705.565288403561,2050.26,0
1,0,0.0,2449.22,0
1,0,0.0,4148.54,0
1,0,0.0,445.8,0
1,0,0.0,2193.29,0
1,0,0.0,3212.06,0
1,0,0.0,362.77,0
1,0,0.0,100.08,0
1,0,0.0,3946.81,0
1,0,0.0,3102.86,0
2,0,370.1067603408507,3626.27,0
2,0,811.8646508193345,2478.12,0
2,0,1671.4802225721967,4841.95,0
1,0,0.0,141.64,0
1,0,0.0,4311.68,0
1,0,0.0,3467.33,0
1,0,0.0,682.84,0
1,0,0.0,3256.35,0
1,0,0.0,900.89,0
1,0,0.0,812.07,0
1,0,0.0,236.26,0
1,0,0.0,4825.17,0
1,0,0.0,502.82,0
2,0,3048.068633118355,4813.44,0
1,0,0.0,3180.71,0
1,0,0.0,2531.89,0
1,0,0.0,197.13,0
1,0,0.0,3414.51,0
1,0,0.0,4304.5,0
1,0,0.0,3902.17,0
1,0,0.0,1032.26,0
1,0,0.0,864.8,0
2,0,1715.872386295088,3291.41,0
3,0,1336.3687384475888,1107.89,0
1,0,0.0,371.25,0
1,0,0.0,4119.85,0
2,0,2130.3147418163358,1107.13,0
1,0,0.0,3779.1,0
2,0,1201.6572639484189,2079.7,0
1,0,0.0,4248.86,0
2,0,2717.9204769823564,405.14,0
1,0,0.0,1778.65,0
1,0,0.0,164.58,0
1,0,0.0,261.58,0
2,0,1627.102200984929,2562.65,0
1,0,0.0,1303.5,0
1,0,0.0,4438.31,0
2,0,3090.6011060067267,67.54,0
2,0,1251.7840636667331,1837.83,0
1,0,0.0,4244.04,0
1,0,0.0,4079.37,0
1,0,0.0,2974.9,0
1,0,0.0,3103.31,0
2,0,701.7044853782824,2110.95,0
1,0,0.0,278.72,0
1,0,0.0,4045.89,0
1,0,0.0,981.34,0
2,0,1847.952861952923,3594.74,0
1,0,0.0,3464.6,0
1,0,0.0,2284.87,0
1,0,0.0,2654.41,0
1,0,0.0,1577.22,0
1,0,0.0,2342.35,0
1,0,0.0,4265.36,0
1,0,0.0,3802.66,0
1,0,0.0,181.62,0
2,0,1421.5391886261878,2191.98,0
1,0,0.0,252.32,0
1,0,0.0,2325.24,0
1,0,0.0,2344.59,0
2,0,588.3199130150196,1512.58,0
1,0,0.0,842.02,0
1,0,0.0,4758.28,0
1,0,0.0,66.24,0
1,0,0.0,3843.33,0
2,0,311.10577051864516,3403.36,0
1,0,0.0,2391.84,0
2,0,884.8380706377861,3643.19,0
1,0,0.0,4333.63,0
2,0,860.6196633821469,3116.53,0
1,0,0.0,2631.42,0
1,0,0.0,878.93,0
1,0,0.0,2977.08,0
2,0,1693.959147146117,581.46,0
1,0,0.0,1008.32,0
1,0,0.0,3267.03,0
2,0,632.7686452804054,4161.9,0
1,0,0.0,466.39,0
2,0,440.50631147578343,1089.36,0
2,0,2346.3146502653904,4407.55,0
1,0,0.0,2219.39,0
1,0,0.0,4248.16,0
1,0,0.0,1363.39,0
1,0,0.0,4503.04,0
1,0,0.0,2639.56,0
2,0,402.9942967338372,2069.64,0
1,0,0.0,11.31,0
1,0,0.0,2099.66,0
1,0,0.0,3486.75,0
1,0,0.0,1262.47,0
2,0,386.85104891934833,715.38,0
1,0,0.0,1957.47,0
2,0,37.25745630071923,1904.78,0
2,0,1378.1511165325812,3853.78,0
1,0,0.0,4773.66,0
1,0,0.0,4903.2,0
1,0,0.0,883.08,0
1,0,0.0,3950.62,0
2,0,1308.7061595522503,2099.83,0
1,0,0.0,3701.3,0
1,0,0.0,1456.78,0
1,0,0.0,411.7,0
1,0,0.0,3080.91,0
1,0,0.0,4973.4,0
1,0,0.0,1634.59,0
1,0,0.0,437.52,0
1,0,0.0,3975.43,0
2,0,1614.6641927038575,1691.95,0
1,0,0.0,829.84,0
1,0,0.0,2347.44,0
2,0,954.9123526533731,996.99,0
1,0,0.0,4885.92,0
1,0,0.0,1278.51,0
1,0,0.0,852.4,0
2,0,1976.1442503142327,3647.09,0
1,0,0.0,3561.33,0
1,0,0.0,4324.8,0
1,0,0.0,33.56,0
1,0,0.0,763.62,0
2,0,2249.108681055676,3944.34,0
1,0,0.0,2464.79,0
2,0,1380.7037720126646,512.18,0
1,0,0.0,924.35,0
2,0,1170.5869919830818,2579.81,0
2,0,1466.4899667062164,505.88,0
2,0,2198.4303380480355,3614.93,0
1,0,0.0,1536.63,0
1,0,0.0,2902.01,0
1,0,0.0,4538.29,0
2,0,1847.6912324438842,1925.26,0
1,0,0.0,3388.65,0
2,0,1098.5752373870441,4942.27,0
1,0,0.0,4269.53,0
2,0,1483.262539555961,2171.88,0
3,0,1049.0725932142793,3181.23,0
1,0,0.0,3225.9,0
2,0,1093.9436879702723,1678.83,0
3,0,1030.4185305496014,1273.29,0
1,0,0.0,501.96,0
1,0,0.0,2920.37,0
1,0,0.0,2004.49,0
1,0,0.0,1841.2,0
2,0,1198.5389230433861,146.21,0
1,0,0.0,2394.23,0
2,0,534.9545642388706,1637.69,0
3,0,455.1663758451408,1577.48,0
1,0,0.0,2646.77,0
1,0,0.0,2881.9,0
1,0,0.0,3099.48,0
1,0,0.0,3367.34,0
1,0,0.0,79.43,0
2,0,2236.3949011299414,3242.17,0
1,0,0.0,3483.64,0
1,0,0.0,2362.22,0
2,0,1334.2963539633915,4249.2,0
3,0,1143.3523412025418,2187.12,0
2,0,134.0179482382865,2376.65,0
2,0,1240.3642891505706,622.51,0
2,0,137.56762427984285,427.96,0
1,0,0.0,4476.51,0
1,0,0.0,2697.57,0
1,0,0.0,2548.57,0
2,0,117.1605225747991,2382.88,0
2,0,1468.5688606429048,4459.75,0
1,0,0.0,1106.49,0
2,0,1429.0486626423885,3127.47,0
3,0,1344.1137030152372,3652.12,0
1,0,0.0,4188.09,0
2,0,1856.7068439040129,1562.31,0
1,0,0.0,4117.57,0
2,0,2240.7436078342384,948.68,0
1,0,0.0,3713.01,0
2,0,729.2250813020628,2681.73,0
1,0,0.0,2240.79,0
2,0,90.01469324504762,2113.49,0
1,0,0.0,1884.57,0
1,0,0.0,608.34,0
1,0,0.0,4459.42,0
1,0,0.0,121.88,0
1,0,0.0,724.24,0
1,0,0.0,1856.76,0
2,0,664.2136838397715,917.42,0
1,0,0.0,1852.68,0
1,0,0.0,1259.02,0
1,0,0.0,1987.9,0
2,0,716.4335196303981,974.71,0
1,0,0.0,760.19,0
1,0,0.0,4822.85,0
2,0,69.96821599840875,4921.8,0
2,0,1315.6499481435023,3061.19,0
1,0,0.0,1540.33,0
1,0,0.0,2113.6,0
1,0,0.0,3211.3,0
1,0,0.0,2323.61,0
1,0,0.0,2677.07,0
1,0,0.0,4674.28,0
1,0,0.0,3032.82,0
1,0,0.0,3489.48,0
2,0,1091.532453846426,1945.82,0
1,0,0.0,871.41,0
2,0,1720.6736413393446,3304.81,0
1,0,0.0,3776.34,0
1,0,0.0,3944.23,0
1,0,0.0,2215.19,0
1,0,0.0,3943.43,0
1,0,0.0,4204.38,0
2,0,392.54325850790025,3649.24,0
2,0,267.0388759150994,3271.59,0
1,0,0.0,2160.29,0
1,0,0.0,3286.43,0
1,0,0.0,4550.16,0
2,0,1486.854642004389,2447.43,0
3,0,1052.3824887527032,3578.93,0
4,0,900.4706527514745,2986.96,0
5,0,1005.1608897236302,4808.99,0
1,0,0.0,2002.79,0
2,0,104.10026032628355,1855.57,0
3,0,184.50631235814123,1636.14,0
4,0,188.64955702748586,1604.4,0
4,0,123.58567042069768,1804.57,0
1,0,0.0,462.16,0
2,0,423.33775882857407,1060.85,0
1,0,0.0,1895.64,0
1,0,0.0,1189.91,0
1,0,0.0,1853.35,0
2,0,1758.5957780143794,4340.38,0
3,0,1255.1618941129998,2801.39,0
4,0,1081.5860319302699,2306.88,0
1,0,0.0,146.3,0
1,0,0.0,815.81,0
2,0,183.66391534539386,1075.55,0
3,0,1777.5680411543558,4016.29,0
1,0,0.0,2156.92,0
1,0,0.0,4073.9,0
2,0,1707.8184400573734,1658.68,0
1,0,0.0,1073.93,0
2,0,133.933095424544,884.52,0
3,0,1555.4873914950258,3668.41,0
1,0,0.0,1366.45,0
1,0,0.0,500.09,0
2,0,867.8321525502498,1727.39,0
1,0,0.0,1882.46,0
1,0,0.0,1045.89,0
1,0,0.0,762.29,0
1,0,0.0,4819.69,0
1,0,0.0,3823.94,0
1,0,0.0,1042.68,0
1,0,0.0,609.99,0
1,0,0.0,257.22,0
2,0,952.2041336814285,1603.84,0
3,0,1217.9272739508435,2688.37,0
3,0,1488.9017206093,4547.84,0
2,0,2883.942078137146,469.33,0
1,0,0.0,52.41,0
2,0,1703.0313271487405,2460.86,0
1,0,0.0,438.06,0
1,0,0.0,4366.81,0
1,0,0.0,3155.8,0
1,0,0.0,481.44,0
2,0,1730.806481513748,2929.17,0
2,0,1387.9586875876387,966.3,0
2,0,2168.328802372924,4032.78,0
1,0,0.0,37.22,0
2,0,2655.7445777126236,3793.01,0
1,0,0.0,4152.75,0
1,0,0.0,4721.03,0
1,0,0.0,123.47,0
1,0,0.0,4229.84,0
1,0,0.0,2712.44,0
2,0,1905.7659123827355,17.28,0
1,0,0.0,3109.36,0
1,0,0.0,4621.06,0
1,0,0.0,558.19,0
1,0,0.0,3862.67,0
1,0,0.0,595.94,0
2,0,2875.2941622032345,4662.22,0
2,0,2285.9630864911182,1429.38,0
1,0,0.0,3010.02,0
1,0,0.0,1492.22,0
2,0,1623.9626468764604,3788.85,0
1,0,0.0,1953.2,0
2,0,105.81145873675504,2102.84,0
1,0,0.0,2384.24,0
1,0,0.0,2040.69,0
2,0,1341.9472493358296,3938.49,0
3,0,1344.2177948532,1340.49,0
2,0,1120.4106947900843,2924.99,0
1,0,0.0,4058.32,0
1,0,0.0,2367.08,0
1,0,0.0,4735.06,0
1,0,0.0,2705.85,0
2,0,396.3121376516245,3266.32,0
3,0,1021.6977832509966,4687.85,0
1,0,0.0,4858.13,0
1,0,0.0,4362.08,0
2,0,294.99787804321613,4779.27,0
1,0,0.0,4765.03,0
2,0,2917.4589395653884,639.12,0
3,0,2208.5330910885923,1336.24,0
1,0,0.0,4816.27,0
1,0,0.0,281.31,0
1,0,0.0,4567.99,0
2,0,734.0899759566261,3529.83,0
1,0,0.0,2901.25,0
1,0,0.0,1500.6,0
1,0,0.0,665.73,0
2,0,201.79413321501693,951.11,0
1,0,0.0,1004.27,0
2,0,1621.3534228538824,3297.21,0
1,0,0.0,1675.31,0
2,0,1955.3906662864072,4440.65,0
1,0,0.0,4272.84,0
1,0,0.0,3113.41,0
2,0,184.71750444936183,3374.64,0
2,0,691.5150766613843,4352.59,0
2,0,2598.263867469969,678.09,0
3,0,1837.2503775207124,2517.38,0
1,0,0.0,1815.24,0
1,0,0.0,442.77,0
1,0,0.0,3943.86,0
2,0,2489.0158697766474,423.86,0
1,0,0.0,3421.55,0
1,0,0.0,1547.73,0
1,0,0.0,4743.31,0
1,0,0.0,41.99,0
1,0,0.0,3019.29,0
1,0,0.0,554.31,0
1,0,0.0,665.32,0
1,0,0.0,3486.76,0
1,0,0.0,1852.24,0
1,0,0.0,3764.36,0
1,0,0.0,2204.57,0
2,0,463.04180459219856,2859.41,0
3,0,463.88025566949915,1962.83,0
1,0,0.0,3929.6,0
1,0,0.0,4005.13,0
1,0,0.0,2002.62,0
1,0,0.0,435.73,0
1,0,0.0,2232.13,0
1,0,0.0,4336.4,0
1,0,0.0,3751.66,0
1,0,0.0,3221.53,0
1,0,0.0,2576.1,0
1,0,0.0,3451.93,0
2,0,718.328565803978,2436.06,0
1,0,0.0,3556.32,0
1,0,0.0,4154.15,0
1,0,0.0,2338.23,0
1,0,0.0,3409.56,0
1,0,0.0,4347.51,0
1,0,0.0,2283.83,0
1,0,0.0,2795.38,0
2,0,1081.3784004685872,4324.68,0
1,0,0.0,83.01,0
1,0,0.0,2944.04,0
2,0,317.42730514245295,3392.95,0
1,0,0.0,2839.36,0
1,0,0.0,4492.16,0
1,0,0.0,3697.06,0
1,0,0.0,207.61,0
1,0,0.0,104.25,0
2,0,413.0069287554387,688.33,0
1,0,0.0,2525.07,0
2,0,1076.973125221795,1002.0,0
1,0,0.0,1920.35,0
2,0,495.9717673920565,2621.76,0
1,0,0.0,2744.5,0
1,0,0.0,749.47,0
2,0,604.0742520998557,1603.76,0
1,0,0.0,2655.28,0
2,0,618.7537888772886,1780.23,0
1,0,0.0,2338.61,0
1,0,0.0,896.66,0
1,0,0.0,2758.87,0
1,0,0.0,3783.63,0
1,0,0.0,2301.32,0
2,0,866.1987358857086,3526.31,0
1,0,0.0,1096.74,0
1,0,0.0,3307.86,0
1,0,0.0,1981.51,0
1,0,0.0,242.98,0
2,0,1947.2377250993263,2996.79,0
1,0,0.0,3066.78,0
1,0,0.0,4876.1,0
2,0,1420.3512492337945,2867.42,0
1,0,0.0,4264.3,0
1,0,0.0,3932.02,0
