velocity_24h,structuring_count_24h,std_dev_24h,amount,is_smurf
1,0,0.0,2535.52,0
2,0,1311.944708610085,4390.89,0
2,0,1805.462815471424,1837.58,0
1,0,0.0,2210.12,0
2,0,1635.778401190088,4523.46,0
3,0,1515.976214534164,1669.47,0
1,0,0.0,2685.6,0
2,0,404.8398454327339,2113.07,0
3,0,989.6379188538267,758.51,0
1,0,0.0,3001.46,0
1,0,0.0,4085.48,0
2,0,2809.3705969932125,112.43,0
1,0,0.0,569.08,0
1,0,0.0,185.65,0
1,0,0.0,1346.61,0
1,0,0.0,1439.76,0
1,0,0.0,2226.34,0
1,0,0.0,3793.65,0
2,0,337.49499559252695,4270.94,0
2,0,436.0161834152485,3654.32,0
1,0,0.0,1587.7,0
1,0,0.0,496.8,0
2,0,2477.886009040771,4001.06,0
2,0,1989.1125886811938,1188.03,0
2,0,531.73015731666,436.05,0
1,0,0.0,1842.51,0
2,0,812.847529245184,2992.05,0
1,0,0.0,2205.03,0
2,0,33.82798841196453,2157.19,0
1,0,0.0,3836.06,0
1,0,0.0,3138.9,0
1,0,0.0,2014.18,0
2,0,0.41012193308830686,2013.6,0
1,0,0.0,1673.97,0
1,0,0.0,3580.5,0
2,0,14.969450557719263,3559.33,0
1,0,0.0,3302.39,0
1,0,0.0,3793.89,0
1,0,0.0,3743.06,0
2,0,873.8920576650187,4978.93,0
1,0,0.0,3091.51,0
1,0,0.0,3849.52,0
1,0,0.0,3054.46,0
2,0,563.5216781988072,3851.4,0
2,0,1110.0091540388303,2281.61,0
2,0,551.698852817368,3061.83,0
1,0,0.0,1761.08,0
1,0,0.0,1430.38,0
1,0,0.0,837.83,0
2,0,311.2825472139419,1278.05,0
1,0,0.0,4544.36,0
2,0,581.2983426778367,3722.28,0
1,0,0.0,4561.81,0
1,0,0.0,835.52,0
2,0,55.06240505099646,913.39,0
1,0,0.0,2155.03,0
1,0,0.0,4546.7,0
1,0,0.0,2776.85,0
1,0,0.0,3317.01,0
1,0,0.0,2354.84,0
2,0,552.9787160913156,3136.87,0
1,0,0.0,3267.24,0
1,0,0.0,2803.02,0
1,0,0.0,3635.74,0
2,0,1589.9861660404467,1387.16,0
2,0,2171.249153379225,4457.77,0
2,0,2262.1618722363796,1258.59,0
1,0,0.0,3235.86,0
2,0,485.26617072489194,3922.13,0
1,0,0.0,3255.95,0
1,0,0.0,1804.35,0
1,0,0.0,4551.65,0
1,0,0.0,681.56,0
1,0,0.0,1928.02,0
1,0,0.0,846.82,0
1,0,0.0,1555.27,0
2,0,481.3275859536828,2235.97,0
1,0,0.0,3456.51,0
2,0,806.9997561647708,4597.78,0
1,0,0.0,321.71,0
1,0,0.0,4477.32,0
2,0,84.84574267457369,4357.33,0
1,0,0.0,698.2,0
2,0,2558.0365626882667,4315.81,0
1,0,0.0,2778.24,0
1,0,0.0,2469.04,0
1,0,0.0,2147.71,0
2,0,781.9116075682723,3253.5,0
1,0,0.0,179.33,0
1,0,0.0,3229.71,0
2,0,1505.041428416507,1101.26,0
1,0,0.0,2726.98,0
1,0,0.0,1576.46,0
1,0,0.0,4826.4,0
1,0,0.0,646.55,0
1,0,0.0,4625.23,0
2,0,1970.6217463531652,1838.35,0
2,0,1192.924495200765,3525.4,0
3,0,858.250291989464,2956.06,0
2,0,1984.0709173313337,150.16,0
1,0,0.0,2538.97,0
2,0,1446.6061240192507,4584.78,0
2,0,1956.5715346109887,1817.77,0
2,0,564.9571049646157,2616.74,0
1,0,0.0,3255.02,0
1,0,0.0,2602.18,0
1,0,0.0,3394.59,0
2,0,1992.7683307399284,576.39,0
1,0,0.0,738.66,0
2,0,1730.6862733609462,3186.22,0
1,0,0.0,1783.78,0
1,0,0.0,4380.96,0
2,0,1760.3281896282863,1891.48,0
1,0,0.0,3657.66,0
1,0,0.0,1297.12,0
1,0,0.0,4125.7,0
2,0,35.87152700959389,4176.43,0
1,0,0.0,2081.46,0
1,0,0.0,2688.84,0
1,0,0.0,251.12,0
2,0,96.27258825854844,387.27,0
2,0,2947.906957563281,4556.24,0
2,0,2356.935394118812,1223.03,0
1,0,0.0,2797.03,0
1,0,0.0,3405.9,0
2,0,1948.72972040763,649.98,0
1,0,0.0,4442.67,0
2,0,2430.8563370240536,1004.92,0
1,0,0.0,1639.04,0
1,0,0.0,3749.77,0
1,0,0.0,1097.6,0
2,0,998.4984146457119,2509.69,0
1,0,0.0,3533.02,0
1,0,0.0,258.36,0
1,0,0.0,4912.1,0
2,0,3309.7405685642498,231.42,0
1,0,0.0,3763.59,0
1,0,0.0,4280.34,0
1,0,0.0,2746.13,0
1,0,0.0,2420.83,0
1,0,0.0,2044.86,0
1,0,0.0,2204.88,0
1,0,0.0,949.2,0
1,0,0.0,2829.11,0
1,0,0.0,848.72,0
1,0,0.0,877.17,0
2,0,296.36259413090573,458.05,0
3,0,436.39247656209653,1330.61,0
4,0,2065.4560002979165,4957.59,0
1,0,0.0,1529.19,0
2,0,2059.229297103652,4441.38,0
1,0,0.0,509.47,0
1,0,0.0,4047.56,0
2,0,2268.0450006558513,840.06,0
3,0,2085.297670126098,4752.35,0
1,0,0.0,3140.0,0
2,0,365.56713480563303,2623.01,0
1,0,0.0,2865.7,0
1,0,0.0,2222.51,0
1,0,0.0,1437.02,0
2,0,2272.634123665752,4651.01,0
1,0,0.0,3935.98,0
2,0,279.5475948742895,4331.32,0
3,0,909.3340620476062,2596.3,0
4,0,1498.9942620303786,1016.8,0
3,0,1074.8026548162227,3069.28,0
1,0,0.0,3821.1,0
2,0,1662.2807633489597,1470.28,0
1,0,0.0,4731.42,0
2,0,172.4067753889038,4975.24,0
1,0,0.0,239.31,0
1,0,0.0,784.76,0
2,0,736.7274842504521,1826.65,0
1,0,0.0,890.96,0
1,0,0.0,3809.51,0
1,0,0.0,1551.18,0
1,0,0.0,2405.92,0
1,0,0.0,3936.76,0
1,0,0.0,1635.32,0
1,0,0.0,4109.88,0
2,0,209.36017577371294,3813.8,0
1,0,0.0,2696.27,0
2,0,725.6683341926944,1670.02,0
1,0,0.0,3868.58,0
2,0,2587.0703671237857,209.91,0
2,0,2921.496519285963,4341.53,0
1,0,0.0,2462.91,0
2,0,1110.9708192612443,4034.06,0
2,0,2271.5310370871007,821.63,0
2,0,395.61210193824957,1381.11,0
1,0,0.0,4893.01,0
2,0,676.3617783405567,3936.49,0
1,0,0.0,3572.94,0
1,0,0.0,881.42,0
1,0,0.0,807.88,0
1,0,0.0,4377.37,0
1,0,0.0,3199.79,0
1,0,0.0,2712.46,0
2,0,54.07245555733515,2788.93,0
3,0,547.3459012665878,3696.41,0
1,0,0.0,1690.16,0
2,0,982.8713547814892,3080.15,0
1,0,0.0,2467.3,0
2,0,1567.6345206871404,4684.27,0
1,0,0.0,1742.95,0
1,0,0.0,657.31,0
2,0,330.1976536106821,1124.28,0
1,0,0.0,4541.93,0
1,0,0.0,4604.09,0
2,0,1238.384390163248,2852.75,0
3,0,977.2044198119451,2977.16,0
1,0,0.0,116.75,0
1,0,0.0,4908.48,0
2,0,1466.0586315696926,2835.16,0
1,0,0.0,1534.77,0
1,0,0.0,3162.01,0
1,0,0.0,1779.32,0
1,0,0.0,2776.75,0
1,0,0.0,1843.57,0
1,0,0.0,1560.8,0
1,0,0.0,4471.04,0
1,0,0.0,13.15,0
1,0,0.0,4276.06,0
2,0,2240.0365010530522,1108.17,0
1,0,0.0,481.08,0
1,0,0.0,1981.77,0
2,0,798.0619264505732,853.14,0
1,0,0.0,2788.37,0
2,0,809.1352186439544,1644.08,0
1,0,0.0,3399.81,0
1,0,0.0,880.47,0
1,0,0.0,3096.37,0
1,0,0.0,751.66,0
2,0,2533.9525057210526,4335.21,0
1,0,0.0,3161.05,0
2,0,221.83353939384386,2847.33,0
1,0,0.0,564.48,0
2,0,2604.924813348746,4248.4,0
3,0,2105.321454885215,4172.42,0
1,0,0.0,4369.33,0
1,0,0.0,2614.06,0
2,0,1806.6931812706882,59.01,0
3,0,1391.0360170870247,2289.81,0
1,0,0.0,2359.93,0
1,0,0.0,4777.33,0
1,0,0.0,4275.97,0
2,0,1806.4669071007088,1721.24,0
1,0,0.0,13.33,0
1,0,0.0,2349.73,0
1,0,0.0,519.89,0
1,0,0.0,4660.45,0
1,0,0.0,3882.31,0
2,0,228.1197186785922,3559.7,0
1,0,0.0,1927.29,0
1,0,0.0,3414.53,0
1,0,0.0,12.02,0
1,0,0.0,641.02,0
2,0,720.7256577922004,1660.28,0
1,0,0.0,3373.08,0
1,0,0.0,2868.03,0
2,0,466.94503402434833,3528.39,0
1,0,0.0,2064.48,0
1,0,0.0,3968.01,0
1,0,0.0,2775.31,0
1,0,0.0,4389.35,0
1,0,0.0,3000.47,0
1,0,0.0,649.02,0
1,0,0.0,4161.72,0
1,0,0.0,4254.56,0
2,0,2964.6088197349072,61.97,0
1,0,0.0,4234.8,0
2,0,1677.2219296354315,1862.85,0
2,0,1596.8451018179567,4121.13,0
1,0,0.0,2022.78,0
2,0,85.1851539295434,2143.25,0
1,0,0.0,1472.97,0
1,0,0.0,1823.26,0
1,0,0.0,743.17,0
1,0,0.0,2496.07,0
1,0,0.0,3447.65,0
2,0,2120.4647443544072,448.86,0
1,0,0.0,2321.04,0
1,0,0.0,3142.26,0
1,0,0.0,928.99,0
2,0,5.635641046056803,936.96,0
1,0,0.0,951.93,0
1,0,0.0,4933.83,0
1,0,0.0,2612.32,0
1,0,0.0,1031.82,0
1,0,0.0,4895.08,0
2,0,2171.468356481392,1824.16,0
1,0,0.0,2733.6,0
1,0,0.0,4594.7,0
2,0,694.4990672779911,3612.53,0
3,0,798.8362804104479,3012.32,0
2,0,1531.7417804741112,846.11,0
1,0,0.0,1262.57,0
1,0,0.0,4884.22,0
1,0,0.0,2885.34,0
1,0,0.0,4974.62,0
2,0,1678.1199552475382,2601.4,0
2,0,28.496403281817674,2641.7,0
1,0,0.0,3820.7,0
2,0,966.9685232726038,2453.2,0
1,0,0.0,4960.34,0
2,0,1854.069335610187,2338.29,0
3,0,1316.2197322762388,3851.66,0
1,0,0.0,4786.91,0
1,0,0.0,2869.61,0
1,0,0.0,4627.75,0
1,0,0.0,2835.94,0
2,0,748.0129084781893,3893.79,0
1,0,0.0,2223.22,0
1,0,0.0,3839.6,0
2,0,1275.4297144296113,2035.87,0
1,0,0.0,203.2,0
1,0,0.0,256.0,0
2,0,2000.815205909831,3085.58,0
2,0,475.29596511016166,2413.41,0
1,0,0.0,4066.9,0
1,0,0.0,4663.43,0
2,0,1622.5201490428403,2368.84,0
1,0,0.0,4930.89,0
1,0,0.0,2668.35,0
2,0,31.89051583151323,2713.45,0
2,0,755.380961138153,1645.18,0
1,0,0.0,3235.17,0
1,0,0.0,4921.85,0
1,0,0.0,777.97,0
1,0,0.0,261.17,0
2,0,1659.9755952422915,2608.73,0
2,0,18.547410870523155,2634.96,0
1,0,0.0,1664.09,0
1,0,0.0,3163.14,0
1,0,0.0,3808.43,0
1,0,0.0,430.95,0
1,0,0.0,740.55,0
1,0,0.0,1914.78,0
1,0,0.0,3358.69,0
1,0,0.0,2282.07,0
1,0,0.0,4553.78,0
1,0,0.0,1580.43,0
1,0,0.0,3592.56,0
1,0,0.0,3801.62,0
2,0,392.29577113448465,3246.83,0
1,0,0.0,999.48,0
2,0,587.4784559454074,168.66,0
1,0,0.0,1934.97,0
1,0,0.0,2613.88,0
1,0,0.0,4292.64,0
1,0,0.0,2235.72,0
1,0,0.0,1956.5,0
2,0,1330.428479870301,3838.01,0
3,0,1223.507085431057,4252.19,0
1,0,0.0,1756.8,0
2,0,268.8702824783728,1376.56,0
3,0,1747.6133881477715,4575.67,0
1,0,0.0,4156.94,0
1,0,0.0,455.46,0
2,0,924.4572635876685,1762.84,0
1,0,0.0,1189.02,0
1,0,0.0,4656.35,0
1,0,0.0,584.92,0
1,0,0.0,3030.12,0
1,0,0.0,1392.49,0
1,0,0.0,4123.09,0
1,0,0.0,4765.16,0
1,0,0.0,1452.02,0
1,0,0.0,2148.03,0
2,0,489.8694358704162,2840.81,0
1,0,0.0,1281.86,0
1,0,0.0,2783.77,0
1,0,0.0,2806.02,0
1,0,0.0,2906.72,0
1,0,0.0,4088.25,0
1,0,0.0,201.11,0
1,0,0.0,681.27,0
1,0,0.0,632.72,0
1,0,0.0,421.83,0
1,0,0.0,293.51,0
1,0,0.0,4749.48,0
1,0,0.0,3401.04,0
1,0,0.0,1239.61,0
2,0,460.6800679430356,588.11,0
1,0,0.0,1270.31,0
2,0,427.7571762109901,1875.25,0
2,0,733.8000621763397,2913.0,0
3,0,1137.533523740436,640.77,0
1,0,0.0,926.98,0
1,0,0.0,4749.47,0
1,0,0.0,4306.58,0
1,0,0.0,1695.8,0
1,0,0.0,1468.75,0
2,0,301.3689101417066,1894.95,0
1,0,0.0,1878.5,0
1,0,0.0,4383.12,0
1,0,0.0,1554.51,0
2,0,898.0680385137865,284.45,0
3,0,1958.1489863984643,4127.79,0
1,0,0.0,3836.96,0
2,0,213.03005996807116,3535.69,0
2,0,1400.962381293659,1554.43,0
1,0,0.0,4235.94,0
2,0,1063.8492233629725,2731.43,0
3,0,1637.0835079188842,965.26,0
1,0,0.0,301.28,0
2,0,2307.2611427404568,3564.24,0
1,0,0.0,4557.99,0
1,0,0.0,1911.99,0
1,0,0.0,4049.35,0
2,0,1305.8140928171972,2202.65,0
1,0,0.0,4743.08,0
2,0,1577.8380715396622,2511.68,0
1,0,0.0,4347.37,0
2,0,1815.0016859496302,1780.57,0
1,0,0.0,3636.37,0
1,0,0.0,3499.92,0
2,0,1845.0961505569298,890.56,0
2,0,2539.114385223714,4481.41,0
1,0,0.0,484.01,0
1,0,0.0,1215.33,0
1,0,0.0,159.56,0
2,0,1355.021653719969,2075.85,0
1,0,0.0,1571.92,0
2,0,58.661578567236006,1488.96,0
2,0,575.676843767404,2303.09,0
1,0,0.0,641.22,0
1,0,0.0,3475.11,0
1,0,0.0,4445.2,0
2,0,192.6865978733342,4717.7,0
3,0,607.3338461121142,3556.33,0
1,0,0.0,1512.16,0
1,0,0.0,4575.83,0
2,0,2613.763648113578,879.41,0
1,0,0.0,811.11,0
2,0,666.1723696236583,1753.22,0
2,0,490.73917721127583,1059.21,0
1,0,0.0,771.63,0
1,0,0.0,741.92,0
1,0,0.0,2852.68,0
2,0,1954.9027626073885,88.03,0
1,0,0.0,2732.26,0
2,0,1033.0547230422985,1271.3,0
2,0,543.192358239694,2039.49,0
1,0,0.0,3710.27,0
1,0,0.0,3358.01,0
2,0,451.15533960045303,2719.98,0
1,0,0.0,1448.79,0
1,0,0.0,4797.02,0
1,0,0.0,3520.4,0
2,0,2160.091008372101,465.57,0
1,0,0.0,2293.89,0
1,0,0.0,4304.91,0
2,0,2175.47765193072,1228.32,0
1,0,0.0,3887.08,0
1,0,0.0,2348.32,0
1,0,0.0,1300.82,0
1,0,0.0,4299.25,0
1,0,0.0,1980.12,0
1,0,0.0,2965.9,0
1,0,0.0,435.23,0
1,0,0.0,4922.17,0
1,0,0.0,823.41,0
1,0,0.0,2118.94,0
2,0,120.37785842919786,1948.7,0
2,0,98.29491365274197,1809.69,0
1,0,0.0,1376.24,0
2,0,947.4170207727957,36.39,0
1,0,0.0,4349.08,0
2,0,252.43004981578545,4706.07,0
3,0,219.83563958861023,4749.84,0
4,0,645.9802105005488,3360.58,0
1,0,0.0,4547.33,0
1,0,0.0,839.26,0
1,0,0.0,558.77,0
1,0,0.0,3621.4,0
1,0,0.0,1606.71,0
1,0,0.0,1722.26,0
1,0,0.0,2717.39,0
1,0,0.0,1460.47,0
1,0,0.0,2410.15,0
2,0,1694.263203062027,4806.2,0
1,0,0.0,2160.14,0
1,0,0.0,3494.86,0
1,0,0.0,3928.82,0
1,0,0.0,4081.83,0
1,0,0.0,4782.68,0
1,0,0.0,3703.32,0
1,0,0.0,67.95,0
1,0,0.0,1609.02,0
1,0,0.0,2145.97,0
1,0,0.0,4681.39,0
1,0,0.0,197.4,0
1,0,0.0,848.08,0
1,0,0.0,900.05,0
1,0,0.0,4034.99,0
2,0,2.326381310104037,4038.28,0
2,0,970.6666917382095,2665.55,0
2,0,1301.8613659103646,824.44,0
3,0,1162.8983588574424,2975.74,0
2,0,732.4494882242732,1939.9,0
1,0,0.0,4814.34,0
2,0,2586.433971020718,1156.57,0
2,0,614.0868841214573,2025.02,0
1,0,0.0,4743.46,0
2,0,2465.22172658972,1257.11,0
1,0,0.0,2902.44,0
1,0,0.0,4320.38,0
2,0,839.4559574212336,3133.21,0
2,0,579.558859996118,3952.83,0
1,0,0.0,1121.41,0
1,0,0.0,4633.3,0
2,0,113.08051644735272,4473.38,0
2,0,2075.5351794778135,1538.13,0
2,0,38.00698948877693,1484.38,0
1,0,0.0,714.02,0
1,0,0.0,2411.06,0
1,0,0.0,1014.48,0
1,0,0.0,4528.43,0
1,0,0.0,2601.31,0
1,0,0.0,3560.89,0
2,0,487.1824301019075,2871.91,0
2,0,767.578553113621,1786.39,0
3,0,623.5200926193155,2860.72,0
1,0,0.0,1114.96,0
1,0,0.0,2737.02,0
1,0,0.0,3142.23,0
2,0,1049.5798085186284,4626.56,0
2,0,3118.5106106601597,216.32,0
1,0,0.0,4324.94,0
1,0,0.0,151.61,0
1,0,0.0,4957.48,0
1,0,0.0,4343.49,0
1,0,0.0,4383.1,0
1,0,0.0,433.82,0
1,0,0.0,2684.16,0
1,0,0.0,2328.84,0
2,0,1225.7908183903155,4062.37,0
2,0,2254.758464237356,873.66,0
1,0,0.0,3397.48,0
2,0,167.89543412493387,3160.04,0
1,0,0.0,4854.52,0
1,0,0.0,1433.23,0
1,0,0.0,1344.91,0
1,0,0.0,3443.3,0
1,0,0.0,2931.27,0
2,0,289.60265330276235,2521.71,0
1,0,0.0,2441.53,0
2,0,1516.5389846786004,296.82,0
2,0,2579.532608836337,3944.83,0
1,0,0.0,4668.65,0
2,0,1417.6783856009088,2663.75,0
2,0,354.7766853247265,3165.48,0
1,0,0.0,4037.01,0
2,0,1216.7822779979995,2316.22,0
1,0,0.0,4002.74,0
1,0,0.0,2530.88,0
1,0,0.0,4134.59,0
2,0,2162.523455699383,1076.32,0
3,0,1610.7284205083529,1728.77,0
1,0,0.0,2990.43,0
2,0,184.2437429059668,2729.87,0
1,0,0.0,4676.76,0
2,0,1723.8839061259316,2238.82,0
1,0,0.0,3186.61,0
1,0,0.0,2280.88,0
1,0,0.0,2309.1,0
1,0,0.0,4751.75,0
1,0,0.0,2696.51,0
1,0,0.0,1865.44,0
1,0,0.0,2060.06,0
1,0,0.0,649.34,0
2,0,999.4388666646902,2062.76,0
3,0,765.9596005882644,844.42,0
1,0,0.0,4295.68,0
1,0,0.0,2150.75,0
1,0,0.0,2327.25,0
1,0,0.0,4161.43,0
2,0,506.67736405922074,3444.88,0
3,0,901.2972602310518,2370.7,0
1,0,0.0,385.85,0
1,0,0.0,4184.37,0
1,0,0.0,4117.74,0
1,0,0.0,3943.75,0
1,0,0.0,1594.87,0
1,0,0.0,2477.15,0
2,0,617.0850168736882,3349.84,0
1,0,0.0,4277.23,0
2,0,1716.1552290075624,1850.22,0
1,0,0.0,3710.59,0
2,0,814.9971338599909,4863.17,0
1,0,0.0,1721.04,0
1,0,0.0,4250.88,0
2,0,2143.169943098307,1219.98,0
3,0,1707.0872838844534,1374.3,0
1,0,0.0,4065.63,0
1,0,0.0,2881.8,0
1,0,0.0,421.73,0
1,0,0.0,854.48,0
1,0,0.0,3076.47,0
2,0,1764.2031347891884,581.51,0
1,0,0.0,3927.67,0
1,0,0.0,638.56,0
1,0,0.0,4042.91,0
2,0,1473.186267924053,1959.51,0
1,0,0.0,1442.23,0
1,0,0.0,3279.47,0
1,0,0.0,3932.97,0
1,0,0.0,2052.15,0
2,0,1369.750687972085,3989.27,0
3,0,978.4902190619996,3261.55,0
4,0,1209.5697884337499,1284.66,0
1,0,0.0,4361.24,0
2,0,538.9780018238218,3599.01,0
1,0,0.0,1392.62,0
1,0,0.0,4666.0,0
2,0,2722.5378842635046,815.75,0
3,0,2066.9708260721372,1437.5,0
1,0,0.0,214.42,0
1,0,0.0,725.52,0
1,0,0.0,3089.17,0
1,0,0.0,2513.0,0
2,0,931.0757830595744,3829.74,0
1,0,0.0,1931.05,0
1,0,0.0,3336.38,0
1,0,0.0,1528.52,0
1,0,0.0,1477.5,0
1,0,0.0,4870.14,0
1,0,0.0,3564.62,0
1,0,0.0,4305.09,0
1,0,0.0,360.13,0
2,0,1469.148688203478,2437.82,0
2,0,872.5839101198236,1203.8,0
2,0,801.7247395771194,69.99,0
1,0,0.0,2817.02,0
2,0,85.2982910145333,2937.65,0
1,0,0.0,3475.47,0
1,0,0.0,2879.27,0
2,0,1601.1160267763232,614.95,0
2,0,471.5058727630017,1281.76,0
3,0,920.7895715634489,2434.99,0
1,0,0.0,2076.26,0
1,0,0.0,3116.64,0
1,0,0.0,1072.2,0
1,0,0.0,1656.97,0
2,0,1881.7454950258282,4318.16,0
1,0,0.0,4621.69,0
2,0,1581.7200877683758,2384.8,0
1,0,0.0,4956.46,0
1,0,0.0,4270.91,0
2,0,47.34787006825125,4337.87,0
1,0,0.0,75.54,0
1,0,0.0,2559.05,0
1,0,0.0,2847.62,0
1,0,0.0,4704.68,0
2,0,718.710403465819,3688.27,0
3,0,655.0957910361915,4912.46,0
1,0,0.0,4282.93,0
1,0,0.0,164.44,0
2,0,3019.6712247859036,4434.9,0
3,0,2135.4834096834684,2356.65,0
1,0,0.0,2731.9,0
2,0,1237.4792934833295,4481.96,0
1,0,0.0,2656.77,0
1,0,0.0,975.84,0
1,0,0.0,4546.0,0
2,0,165.1235755426829,4779.52,0
1,0,0.0,4958.67,0
1,0,0.0,4986.29,0
1,0,0.0,4428.97,0
1,0,0.0,4773.19,0
1,0,0.0,3496.13,0
1,0,0.0,4861.81,0
1,0,0.0,1002.16,0
1,0,0.0,4474.64,0
1,0,0.0,2712.62,0
1,0,0.0,423.99,0
1,0,0.0,2764.59,0
1,0,0.0,2643.35,0
2,0,1848.9993799890792,28.47,0
2,0,2001.1970435716719,2858.59,0
1,0,0.0,1497.69,0
1,0,0.0,3157.38,0
1,0,0.0,561.73,0
1,0,0.0,2851.68,0
2,0,1528.1921044325545,690.49,0
2,0,41.7546554290656,749.54,0
3,0,1412.4409852096476,3165.9,0
4,0,1159.2311698240635,1300.16,0
4,0,1036.3690144401592,1877.71,0
1,0,0.0,1162.37,0
1,0,0.0,2995.04,0
2,0,935.8911802394551,4318.59,0
1,0,0.0,2131.95,0
1,0,0.0,3587.73,0
2,0,992.749636514665,4991.69,0
1,0,0.0,4155.79,0
1,0,0.0,1695.03,0
2,0,1043.3784820476221,3170.59,0
1,0,0.0,532.41,0
1,0,0.0,361.47,0
1,0,0.0,1989.96,0
1,0,0.0,4775.32,0
1,0,0.0,3596.75,0
2,0,2524.2227164119254,26.96,0
1,0,0.0,610.59,0
1,0,0.0,3500.73,0
2,0,2046.6215831950958,606.37,0
3,0,1698.2618977158186,3592.8,0
1,0,0.0,368.63,0
2,0,1980.789941866628,3169.89,0
1,0,0.0,97.57,0
2,0,377.77886891672495,631.83,0
1,0,0.0,917.48,0
1,0,0.0,289.23,0
1,0,0.0,1492.06,0
1,0,0.0,1140.77,0
1,0,0.0,1845.01,0
1,0,0.0,1602.13,0
1,0,0.0,1648.56,0
1,0,0.0,704.57,0
1,0,0.0,1911.0,0
2,0,1978.9585353033551,4709.67,0
1,0,0.0,4253.15,0
1,0,0.0,1751.56,0
1,0,0.0,2812.49,0
2,0,404.677210873061,2240.19,0
1,0,0.0,4143.45,0
1,0,0.0,66.88,0
1,0,0.0,928.35,0
1,0,0.0,4864.17,0
1,0,0.0,4856.07,0
1,0,0.0,1026.74,0
2,0,2619.399289159635,4731.13,0
1,0,0.0,2404.63,0
1,0,0.0,2467.06,0
1,0,0.0,3560.82,0
1,0,0.0,246.33,0
2,0,1046.843305275436,1726.79,0
3,0,1202.8089464665616,2628.64,0
4,0,1379.220691220831,3470.67,0
3,0,1739.8033824640454,125.79,0
1,0,0.0,4357.59,0
2,0,2608.184575610016,669.06,0
1,0,0.0,1127.83,0
1,0,0.0,2215.83,0
2,0,1826.8740088057523,4799.42,0
1,0,0.0,1626.91,0
1,0,0.0,500.34,0
1,0,0.0,833.17,0
1,0,0.0,1769.0,0
1,0,0.0,2774.89,0
1,0,0.0,1781.01,0
1,0,0.0,113.69,0
1,0,0.0,3741.9,0
1,0,0.0,4224.13,0
1,0,0.0,2177.58,0
1,0,0.0,1413.46,0
1,0,0.0,2987.68,0
1,0,0.0,1175.15,0
2,0,1668.9134249564893,3535.35,0
1,0,0.0,4829.52,0
1,0,0.0,4360.64,0
2,0,178.9545841826914,4107.56,0
3,0,1631.4778636663552,1416.81,0
1,0,0.0,2829.2,0
2,0,813.6819152469839,1678.48,0
1,0,0.0,2512.63,0
1,0,0.0,3773.52,0
1,0,0.0,186.94,0
1,0,0.0,1967.69,0
1,0,0.0,3957.11,0
1,0,0.0,2457.73,0
1,0,0.0,4002.81,0
2,0,663.6833537538818,3064.22,0
2,0,905.7047917506013,4345.08,0
1,0,0.0,4675.21,0
1,0,0.0,1741.07,0
2,0,1582.9292403642055,3979.67,0
2,0,2519.8527965041926,416.06,0
1,0,0.0,2366.82,0
1,0,0.0,4844.17,0
1,0,0.0,3788.05,0
1,0,0.0,4356.02,0
1,0,0.0,4642.8,0
1,0,0.0,224.68,0
1,0,0.0,3623.2,0
1,0,0.0,1237.46,0
1,0,0.0,496.94,0
1,0,0.0,2885.02,0
1,0,0.0,58.57,0
1,0,0.0,2507.41,0
2,0,1104.769492790238,945.03,0
1,0,0.0,2652.78,0
1,0,0.0,1891.98,0
2,0,1363.3796558735942,3820.09,0
1,0,0.0,4732.96,0
1,0,0.0,664.22,0
2,0,2310.938098002627,3932.38,0
2,0,1534.697486819471,1761.99,0
1,0,0.0,3040.55,0
2,0,526.9359733402154,2295.35,0
1,0,0.0,2339.7,0
2,0,1166.6696204153086,3989.62,0
3,0,1009.6408735948311,4172.85,0
1,0,0.0,3414.14,0
2,0,933.2536719456293,4733.96,0
1,0,0.0,1150.65,0
1,0,0.0,1261.85,0
2,0,2587.487560124686,4921.11,0
1,0,0.0,1434.62,0
2,0,560.1346367169235,642.47,0
2,0,2419.1961462022878,4063.73,0
2,0,1650.330658746907,1729.81,0
1,0,0.0,3253.08,0
1,0,0.0,3242.08,0
1,0,0.0,4612.59,0
1,0,0.0,3370.23,0
1,0,0.0,3036.14,0
2,0,931.6626816879595,4353.71,0
2,0,2018.846428830088,1498.63,0
1,0,0.0,358.0,0
2,0,2030.4288379059237,3229.46,0
1,0,0.0,2346.06,0
1,0,0.0,1948.91,0
1,0,0.0,1654.19,0
1,0,0.0,2037.09,0
1,0,0.0,3857.3,0
1,0,0.0,3542.14,0
1,0,0.0,3150.16,0
2,0,1079.1298009044137,1624.04,0
1,0,0.0,4185.09,0
1,0,0.0,574.34,0
1,0,0.0,2415.43,0
1,0,0.0,3828.56,0
1,0,0.0,4417.59,0
1,0,0.0,4754.08,0
1,0,0.0,2072.3,0
1,0,0.0,491.83,0
2,0,3154.0003000079123,4952.26,0
1,0,0.0,1858.98,0
1,0,0.0,1375.75,0
1,0,0.0,1560.73,0
1,0,0.0,4753.13,0
1,0,0.0,2640.9,0
2,0,338.4283765436936,2162.29,0
1,0,0.0,4889.17,0
2,0,2678.8528273218,1100.7,0
1,0,0.0,4686.65,0
1,0,0.0,2574.83,0
1,0,0.0,623.15,0
1,0,0.0,2057.49,0
1,0,0.0,1309.75,0
2,0,678.334606260067,350.44,0
3,0,2400.734292051774,4904.45,0
3,0,2293.4295831134646,2152.89,0
1,0,0.0,2885.69,0
1,0,0.0,4710.88,0
2,0,2893.0991109535116,619.42,0
